x,y,velo
38.517567,28.040976,6.317945
38.75016,27.938454,5.10708
39.025093,27.92613,6.973523
39.277866,27.924175,6.015139
39.423481,27.92927,4.826076
39.624237,27.920425,4.278121
39.766167,27.917847,5.101212
39.891899,27.925917,3.599812
39.991001,27.926437,5.522335
40.068909,27.932434,7.274518
40.183201,28.010235,6.849663
40.433186,28.072861,6.638024
40.5798,28.054062,5.571072
40.789391,28.072565,4.52805
40.975491,28.108532,4.917498
41.071045,28.190903,4.535484
41.229412,28.16744,5.548481
41.517925,28.130714,4.662795
41.953991,28.286924,6.14827
42.208839,28.413984,8.531236
42.52,28.439667,7.756972
42.782436,28.40345,6.857962
43.067799,28.408361,6.78987
43.259983,28.402279,6.259867
43.489075,28.410707,4.830353
43.635212,28.415417,8.037687
43.721558,28.413338,4.416574
43.880444,28.468563,8.282783
44.025143,28.481251,9.048569
44.152073,28.499687,6.770718
44.259354,28.500118,8.146617
44.292957,28.49168,5.726792
44.321579,28.480026,8.061418
44.398991,28.519119,5.809676
44.451328,28.534187,5.77214
44.524086,28.544342,6.979346
44.615204,28.57959,5.165354
44.678635,28.587196,3.439107
44.772152,28.647121,5.062243
44.767605,28.696507,7.901806
44.777168,28.879625,9.026994
44.986706,29.115892,9.860554
45.230373,29.269201,6.223591
45.420895,29.412319,7.369763
45.53624,29.562893,5.637814
45.735233,29.697245,5.033915
45.950783,29.862091,6.080464
46.064396,29.973379,5.794765
46.244583,30.181932,5.068043
46.430183,30.338724,4.693275
46.575138,30.455736,6.614892
46.62418,30.735296,3.317273
46.730373,30.97933,7.933677
47.004265,31.261515,7.760744
47.194641,31.45174,7.138562
47.365669,31.773912,7.686663
47.416195,31.958794,4.239201
47.56612,32.254189,8.423704
47.656914,32.35463,5.094277
47.747257,32.535355,2.195843
47.823257,32.754059,inf
47.900711,32.848423,inf
48.108528,33.062298,inf
48.218662,33.231483,inf
48.28186,33.482834,inf
48.392517,33.673145,inf
48.523258,33.845139,inf
48.605637,33.926994,3.832982
48.712425,34.085144,inf
48.802872,34.209728,inf
48.968704,34.243694,inf
49.135849,34.188793,7.024051
49.401318,34.282715,6.141097
49.639572,34.425209,7.168925
49.81229,34.545059,5.23319
50.031803,34.714916,5.762371
50.159302,34.713005,3.632469
50.344017,34.743252,4.988996
50.474659,34.785374,4.093363
50.598888,34.826973,2.629282
50.660683,34.838367,4.274793
50.825703,34.878391,3.9185
50.927948,34.858391,6.010976
51.075558,34.89888,6.708425
51.228481,34.90979,5.285751
51.331989,34.969078,3.538886
51.469524,35.024845,3.673727
51.525063,35.076191,18.773911
51.613834,35.082539,24.593517
51.678417,35.129395,53.513523
51.703701,35.163673,20.443756
51.766243,35.170921,31.2673
51.836166,35.219166,53.98423
51.880844,35.227512,34.000206
51.928585,35.273911,48.914631
51.949684,35.277706,3.42736
51.996628,35.322556,9.884422
52.01749,35.322956,64.597054
52.067898,35.362122,1.210114
52.084354,35.375706,3.250256
52.144958,35.424149,48.182068
52.145279,35.434761,18.918499
52.15078,35.466057,19.889065
52.157009,35.485916,57.187077
52.177101,35.533733,54.764027
52.172695,35.537926,1.802607
52.182945,35.598278,1.381837
52.182774,35.595829,1.213134
52.187412,35.630581,56.620331
52.178535,35.636272,36.060944
52.141212,35.64555,0.334101
52.168896,35.698326,0.237561
52.11425,35.872326,0
51.978539,36.078632,0.443485
51.915798,36.29607,0.122598
52.086857,36.628738,0.071886
52.259842,36.739819,0.715148
52.389771,36.984207,3.653961
52.480896,37.191025,2.540452
52.535412,37.392841,2.62824
52.570133,37.52042,2.116332
52.605713,37.679413,3.363995
52.659401,37.791122,3.282906
52.74115,37.862511,2.789609
52.925766,37.855518,2.693011
53.164761,37.558544,1.586641
53.388206,37.385365,2.396054
53.751408,37.156925,1.999707
53.940212,37.061733,1.826247
54.213043,36.882626,4.266287
54.250248,36.705605,0.610211
54.28513,36.490738,1.96615
54.407288,36.285007,5.592793
54.541763,36.115196,2.870422
54.743568,35.890953,3.594844
54.898628,35.716187,3.32121
55.013626,35.489849,3.400455
55.10614,35.298569,4.186505
55.179138,35.117264,4.580941
55.242146,34.950905,2.035929
55.325043,34.788429,3.586282
55.371162,34.639431,3.541658
55.461208,34.513039,4.015655
55.50341,34.414719,28.129538
55.61747,34.243382,36.525421
55.685127,34.141178,1.536419
55.733124,34.037476,1.506597
55.79332,33.929039,2.21339
55.831406,33.856247,1.508564
55.867962,33.767681,1.977322
55.88485,33.730721,2.8798
55.920353,33.726692,2.783684
55.993713,33.81081,2.108357
56.069283,33.866486,5.797181
56.101795,33.942356,5.296677
56.160164,33.955982,5.218715
56.215492,33.979973,5.019828
56.276711,33.943825,3.760489
56.309975,33.924164,3.814874
56.329308,33.882217,3.107557
56.354053,33.870296,4.030227
56.378059,33.830177,4.692867
56.390312,33.81699,2.687037
56.444969,33.799149,5.541295
56.468872,33.784134,4.464608
56.516716,33.789528,2.850446
56.537052,33.79528,4.06011
56.574825,33.792683,2.821386
56.589218,33.794151,2.270182
56.640141,33.795399,2.130998
56.638142,33.783119,4.163714
56.646362,33.77652,3.877499
56.642475,33.785072,7.255257
56.659897,33.785313,3.683225
56.66161,33.793072,4.718727
56.673595,33.796902,5.453671
56.713535,33.800476,3.004889
56.707085,33.826935,5.25795
56.722103,33.835598,2.398291
56.725605,33.837906,6.030594
56.748116,33.848103,6.872744
56.778961,33.844635,7.066413
56.814205,33.889881,5.026246
56.856449,33.898605,5.007558
56.900692,33.94426,5.39458
56.962273,33.966518,4.593405
57.000458,34.003181,5.326429
57.029797,34.020065,3.425911
57.014305,34.073662,5.06002
56.985722,34.086205,3.203099
56.990131,34.131298,8.749327
56.951157,34.128525,8.35713
56.943001,34.193466,8.029391
56.93927,34.380569,9.124122
56.91972,34.481068,6.444849
56.909573,34.612415,6.301835
56.935848,34.664482,6.163495
56.953644,34.723068,7.593784
56.939541,34.894733,8.249432
56.732559,34.999702,5.977565
56.517643,35.221077,6.311013
56.358356,35.554852,4.947457
56.271851,35.943008,6.267675
56.205345,36.22784,3.510683
56.122425,36.55904,7.78497
56.018089,36.757275,6.247481
55.789524,36.952381,11.723743
55.649689,37.19492,9.882955
55.522034,37.56287,11.115702
55.413685,37.9519,6.631944
55.285496,38.24131,10.90434
55.133484,38.574863,7.833555
55.050961,38.784245,8.444138
54.954002,39.071873,8.152964
54.881737,39.270348,5.518203
54.797268,39.437477,7.090035
54.713669,39.633488,5.397257
54.644337,39.842003,5.260846
54.574356,40.006702,5.494918
54.509537,40.146225,4.819548
54.452827,40.258179,5.741521
54.284103,40.417927,6.028946
54.191586,40.392208,4.046873
54.059929,40.504585,3.402595
53.832306,40.720501,5.722963
53.761986,40.772861,3.180061
53.533466,40.96471,3.469151
53.451622,41.059738,2.894089
53.335716,41.130405,0.601151
53.203297,41.230701,2.098135
53.087193,41.275902,0.420134
52.997135,41.347286,0.940719
52.766243,41.558052,0.920579
52.481148,41.789124,0.659587
52.238132,41.865643,0.34458
51.942322,41.848839,0.141555
51.68552,41.82822,0.585691
51.435463,41.935463,0.511008
51.274452,41.997574,1.33425
51.049213,42.056759,0.209998
50.893215,42.094997,0.297256
50.729176,42.143551,0.27595
50.515114,42.138264,0.415856
50.370312,42.169498,0.413947
50.175224,42.213085,0.610764
50.032898,42.236835,1.072742
49.828117,42.263538,0.608963
49.730534,42.281445,0.178611
49.581356,42.34531,0.284195
49.476994,42.39267,1.7248
49.408524,42.4501,0.817843
49.301388,42.492645,0.97925
49.238724,42.548622,1.387351
49.140984,42.599327,1.402203
49.057186,42.6576,0.679869
48.983727,42.69183,1.73552
48.906536,42.73938,1.862454
48.780399,42.820736,2.649074
48.745197,42.839844,2.461922
48.61998,42.926441,2.573139
48.563557,42.926071,1.510306
48.441448,43.015007,2.083869
48.311005,43.080723,2.571212
48.153961,43.135265,1.592065
47.946007,43.10828,2.119971
47.778088,43.071541,1.6098
47.646957,43.038376,1.824296
47.466995,43.044693,1.673551
47.237953,43.072979,2.462659
47.065498,43.074142,2.639782
46.900192,43.007931,2.170293
46.690964,42.964405,3.68814
46.480953,42.904549,3.142817
46.318069,42.86792,2.40412
46.201077,42.781601,3.16404
46.157894,42.668663,1.963681
46.092239,42.524811,2.289675
45.974445,42.350441,3.86439
45.92234,42.235786,2.294458
45.931892,42.054626,1.525572
45.951542,42.000576,1.137492
45.992775,41.817139,1.692257
46.039944,41.710918,4.41228
46.037949,41.482891,5.042689
46.021183,41.395607,3.895559
46.011181,41.257912,4.941002
46.040897,41.184185,2.483041
46.072441,41.057251,5.948541
46.092381,40.940125,3.061657
46.106144,40.779213,4.03783
46.070164,40.572151,2.629161
46.070709,40.375957,2.119488
46.061184,40.239616,2.696503
46.081112,40.124157,1.991956
46.082947,40.021004,0.814813
46.070354,39.911518,1.237595
46.065388,39.808273,0.506265
46.056904,39.697128,0.97186
46.060513,39.554535,0.661663
46.121349,39.338093,0.934293
46.140419,39.216469,1.451378
46.161125,39.042717,2.068939
46.169071,38.924355,1.89075
46.182201,38.838032,3.305202
46.231678,38.655457,3.869216
46.241489,38.558731,3.28218
46.253273,38.521095,2.379362
46.262287,38.415779,1.24567
46.263359,38.332996,2.34487
46.283794,38.22401,2.18169
46.30806,38.142506,1.182232
46.310017,38.054005,2.29639
46.304829,37.960999,1.970008
46.297874,37.871601,1.747011
46.272282,37.748539,1.432817
46.2696,37.647884,1.866159
46.25832,37.632557,1.716053
46.245178,37.537624,1.159187
46.216869,37.442848,1.097166
46.191177,37.353882,1.109324
46.150478,37.261734,1.667953
46.13969,37.203594,1.293906
46.122849,37.137306,1.224284
46.119865,37.092564,1.604085
46.134617,37.037884,3.102481
46.139065,37.019211,4.409149
46.188332,37.002514,4.312207
46.23362,36.980358,4.088514
46.287643,36.966923,5.176722
46.33725,37.022503,2.092457
46.411968,37.073769,3.377351
46.495934,37.094265,5.098619
45.98418,38.102879,4.881871
45.924488,38.019253,5.522802
45.880825,37.941319,4.015877
46.890968,37.347961,3.780592
47.007042,37.431652,5.326873
47.076775,37.50169,7.148599
47.136185,37.56443,5.923449
47.12112,37.666473,3.282423
47.108253,37.798527,4.393994
47.100632,37.948025,3.290817
47.15897,38.081074,4.162418
47.203766,38.132061,5.57395
47.252861,38.218788,4.29294
47.218117,38.235157,2.84349
47.159828,38.261971,4.102356
47.120949,38.335091,4.111166
47.120846,38.444046,2.750953
47.16217,38.552925,2.430593
47.192478,38.634502,2.450275
47.225422,38.690067,2.11446
47.249012,38.736214,3.435879
47.265427,38.796051,2.035867
47.299843,38.837414,1.350732
47.375446,38.962872,2.115021
47.449173,39.009991,0.816279
47.493473,39.081158,1.604067
47.52718,39.175724,1.061207
47.535343,39.292515,1.259971
47.524578,39.355648,2.886157
47.5527,39.446339,1.665558
47.558331,39.543617,1.986096
47.561996,39.599911,2.54042
47.610371,39.749371,2.404555
47.610432,39.85857,1.738967
47.568195,39.944252,3.193897
47.527069,40.080021,3.034797
47.505371,40.161652,2.330013
47.526611,40.258141,1.824288
47.570042,40.43536,1.671923
47.573105,40.559685,3.265635
47.528919,40.671333,1.371278
47.520706,40.866596,2.104548
47.52462,40.952431,2.265635
47.563789,41.150826,2.389399
47.58884,41.247639,2.102926
47.619484,41.390839,2.490855
47.613575,41.510197,2.429371
47.621632,41.611,2.498646
47.652451,41.716049,2.846418
47.662521,41.803753,3.0916
47.704281,41.910152,4.27917
47.777641,42.046303,2.976673
47.838387,42.16077,5.390603
47.866241,42.271534,4.838431
47.885708,42.510635,3.134429
47.94746,42.661167,5.533449
48.109135,42.781902,2.590969
48.299629,42.973499,4.063882
48.426147,43.213795,3.028747
48.547565,43.422085,5.405358
48.749767,43.625965,3.159132
48.923996,43.795162,2.574362
49.044636,44.027946,2.208194
49.142937,44.240742,2.518834
49.305996,44.4408,2.497747
49.456936,44.611752,1.250757
49.580582,44.823666,2.171299
49.633339,45.047935,2.725711
49.752666,45.234474,1.533425
49.958092,45.419529,1.21753
50.104179,45.535099,0.206832
50.233692,45.727856,0.471759
50.327316,45.926083,0.868577
50.4408,46.116291,0.376222
50.537598,46.216671,0.468855
50.66386,46.368763,5.036286
50.768204,46.50185,7.698813
50.848106,46.616177,7.135887
50.89806,46.706051,3.69004
50.963535,46.804996,5.56037
50.993439,46.87215,4.797616
50.99786,46.909351,2.900563
51.056984,46.981514,0.822055
51.069618,46.992863,0.354128
51.114876,47.025772,0.050528
51.134701,47.054592,0.377605
51.171326,47.106941,1.046012
51.215397,47.144138,0.156835
51.215466,47.150318,1.277266
51.248295,47.218975,0.821958
51.279999,47.290714,1.81217
51.315147,47.34391,3.658284
51.354759,47.414223,5.557531
51.391914,47.428909,3.363161
51.42247,47.488853,4.771716
51.451298,47.49482,3.59343
51.4767,47.536625,2.925513
51.506844,47.580177,2.176666
51.534325,47.625759,3.298406
51.52737,47.639561,3.586894
51.578217,47.708099,6.78085
51.578426,47.731434,5.882274
51.601208,47.796753,3.865453
51.612808,47.810547,5.004156
51.645439,47.879635,3.558011
51.674168,47.914928,0.968109
51.704536,47.974121,1.821644
51.745327,48.038296,0.975252
51.755539,48.046791,0.600148
51.803837,48.094151,0.782205
51.743275,48.10146,0.262206
51.870205,48.109859,2.964447
51.885212,48.093674,1.80465
51.951447,48.14167,1.90454
51.993103,48.125149,1.377382
52.008945,48.119774,0.332
52.079529,48.149578,0.540767
52.088108,48.148426,1.408947
52.129066,48.200554,0.827252
52.157825,48.240311,0.935887
52.208191,48.291332,0.8477
52.218193,48.300949,0.485862
52.252102,48.356045,1.029088
52.286648,48.395336,1.968221
52.32637,48.455662,3.924957
52.372803,48.490208,1.059949
52.407421,48.518845,1.076598
52.506721,48.533901,0.232216
52.65416,48.538364,1.067697
52.734035,48.496689,0.9894
52.940166,48.507328,2.202046
53.132313,48.494381,0.614711
53.386593,48.625156,0.487915
53.397957,48.634808,0.441718
53.458813,48.632431,1.00738
53.533535,48.629608,0.487747
53.628494,48.615925,1.091019
53.793709,48.510887,1.04784
53.806194,48.443771,1.425716
53.898987,48.365803,0.570453
53.947388,48.26936,2.605531
53.996754,48.201271,1.152627
54.039894,48.148968,1.560157
54.163292,48.098236,1.13446
54.338387,48.040581,0.515511
54.407001,48.001953,1.236923
54.52404,47.940285,1.351721
54.571407,47.903858,0.837522
54.764584,47.871048,1.641106
54.905399,47.922089,1.200503
55.052891,47.873775,1.458739
55.142902,47.788868,0.433992
55.309681,47.695667,0.992162
55.608646,47.72353,4.832497
55.789104,47.732174,7.761625
54.606506,47.636463,12.894989
56.168987,47.622299,8.051716
56.369652,47.541153,8.76887
56.522511,47.467346,8.720181
56.759308,47.409161,8.800159
56.876991,47.346024,6.536039
56.989262,47.152943,8.180004
57.205296,47.057384,10.007355
57.408684,46.952694,7.958323
57.547058,46.818699,12.020963
57.716415,46.623604,10.593203
57.818291,46.519356,10.334927
57.994171,46.440159,6.569314
58.130978,46.360821,7.670949
58.243053,46.264629,8.699441
58.374443,46.144756,8.58185
58.458633,46.068268,8.356141
58.615627,46.009281,6.508506
58.685127,45.991367,7.823635
58.713551,45.950516,7.486781
58.769882,45.842258,23.852125
58.754955,45.768478,40.907661
58.7374,45.674767,9.142986
58.787281,45.591652,7.321653
58.84861,45.553177,10.869107
58.882267,45.471611,5.940867
58.928867,45.399967,8.167892
58.158134,46.273838,6.740127
58.253197,46.187416,6.374172
58.892982,45.186451,6.067621
58.875393,44.986271,5.416495
58.869236,44.894291,4.488238
58.897991,44.790798,5.556599
58.923538,44.588196,8.264683
58.912579,44.493191,9.867702
58.912533,44.283585,7.624814
59.010487,44.0331,9.4232
59.122108,43.857464,8.440557
59.174225,43.688541,6.960388
59.2146,43.483593,6.202137
59.268642,43.279591,5.379409
59.376442,43.050991,5.601494
59.442657,42.851357,6.292269
59.477722,42.649204,5.810292
59.501835,42.543568,6.725642
59.69323,42.325085,6.035223
59.828197,42.113613,3.734922
59.908009,41.923065,6.724451
60.138153,41.680027,5.113804
60.305386,41.478077,5.608142
60.439442,41.282295,5.805314
60.533096,41.104076,6.342094
60.646488,41.001438,7.553298
60.948719,40.806858,4.229951
61.088718,40.607876,6.411444
61.191734,40.305035,5.939506
61.434475,40.015682,5.789109
61.63945,39.781113,3.499471
61.757057,39.597298,5.710593
61.840424,39.385723,3.654686
62.068317,39.173874,5.605278
62.208885,39.084991,3.24442
62.326859,38.90469,6.301227
62.390083,38.690617,6.352306
62.649708,38.432255,5.600105
62.867649,38.276981,8.492455
62.994862,38.095318,5.367748
63.07328,37.8969,5.287621
63.236511,37.65173,5.1047
63.420528,37.49025,8.344187
63.567787,37.356762,7.729255
63.681393,37.190708,5.056552
63.779171,37.058609,6.425622
63.946037,36.898735,5.170657
64.106331,36.763287,5.287007
64.251045,36.612541,3.524104
64.319717,36.50869,5.106987
64.369431,36.399467,2.501644
64.438957,36.279808,3.362989
64.545616,36.162975,2.258032
64.626884,36.14674,2.919917
64.685951,36.072121,1.850171
64.733963,36.003555,1.433343
64.790527,35.741386,1.006608
64.830696,35.595749,2.549988
64.924225,35.432339,2.742874
65.017036,35.313633,1.803653
65.073837,35.230633,2.549965
65.137138,35.094994,2.166373
65.206718,34.879543,3.292697
65.40065,34.653004,2.721396
65.547874,34.486115,30.887938
65.672272,34.294266,35.698383
65.78228,34.097839,2.846714
65.897331,33.904644,4.298305
65.976624,33.789349,1.834458
66.105064,33.612755,1.973849
66.17247,33.51001,2.610481
66.213219,33.469215,2.402166
66.259277,33.39114,2.371977
66.314133,33.312202,2.05417
66.541245,33.22591,2.167914
66.715088,33.170231,2.082666
inf,inf,1.866499
67.089111,33.036484,2.245551
inf,inf,2.625789
inf,inf,1.771894
inf,inf,1.855804
inf,inf,1.515243
inf,inf,2.474295
inf,inf,2.520426
inf,inf,2.753403
inf,inf,2.270184
inf,inf,2.968957
inf,inf,4.12752
inf,inf,2.802682
inf,inf,2.533561
inf,inf,2.649909
inf,inf,2.648965
inf,inf,5.940418
inf,inf,5.153137
inf,inf,10.439068
inf,inf,5.588322
inf,inf,7.022898
inf,inf,7.360012
inf,inf,6.225698
inf,inf,6.247598
inf,inf,8.922971
inf,inf,5.882367
inf,inf,7.193991
69.120483,31.540596,5.434959
69.16127,31.533186,5.048418
69.200394,31.492218,4.991437
69.251572,31.487589,8.091331
69.263733,31.481306,5.462066
69.316978,31.447739,7.452126
69.327087,31.427837,4.326863
69.360214,31.382734,5.552121
69.370399,31.337345,4.400173
69.406136,31.28681,7.050396
69.405296,31.261415,3.639122
69.425667,31.252783,6.025287
69.465157,31.206799,5.537191
69.462578,31.192398,7.497705
69.501808,31.147909,9.241785
69.510521,31.105457,11.77156
69.500786,31.024687,7.259608
69.387192,30.834723,10.500598
69.233551,30.543839,9.928936
69.234909,30.207926,7.273576
69.371132,29.895365,9.404499
69.491982,29.599255,9.991209
69.494514,29.422091,10.15554
69.535217,29.247276,9.742825
69.645409,29.061625,9.268309
69.687271,28.865444,10.097157
69.653824,28.539806,7.412416
69.704681,28.24567,5.873085
69.844902,27.890856,7.375694
69.857224,27.557335,4.490932
69.850304,27.286478,8.299931
69.978149,26.937004,5.11597
69.95121,26.559124,4.86841
69.879623,26.194086,4.935793
69.912659,25.740578,8.219925
69.970543,25.376635,9.440209
69.928719,25.05788,8.997725
69.895607,24.766834,7.60137
70.039566,24.381754,7.178681
69.922935,24.028191,8.438989
69.90654,23.501093,4.514526
70.009781,23.031637,6.107766
69.914833,22.669905,7.917089
69.856598,22.125095,6.444639
69.842377,21.738588,8.949705
69.773155,21.435711,5.954116
69.72229,21.025396,7.962592
69.660782,20.740858,6.723855
69.58416,20.346752,6.378861
69.498947,20.085819,5.892372
69.398178,19.86149,6.173196
69.312241,19.594645,6.786178
69.235336,19.373945,6.201747
69.155205,19.136425,6.925998
68.976334,18.969221,6.361044
68.859077,18.702585,5.687281
68.80777,18.322151,7.722965
68.677765,18.024849,4.720469
68.55275,17.721441,3.156329
68.426559,17.433321,7.372161
68.326637,17.149433,2.060767
68.21067,16.864189,7.617006
68.125694,16.647079,2.626154
67.988419,16.355274,0.256921
67.913612,16.152372,10.798103
67.828049,15.954798,6.145489
67.733109,15.782184,3.2779
67.67247,15.651938,3.172308
67.578941,15.460043,3.306067
67.505829,15.278199,2.77593
67.460083,15.175882,2.038766
67.379509,14.989084,2.890408
67.34388,14.880851,2.942746
67.302902,14.770449,1.944813
67.206963,14.712067,1.997229
67.084656,14.672076,1.762826
66.951462,14.613384,2.693354
66.813248,14.554354,1.776165
66.714935,14.493142,3.16847
66.587364,14.405105,3.745776
66.4487,14.300176,3.472732
66.405586,14.250559,3.221245
66.312607,14.203527,3.067991
66.238686,14.151196,2.537317
66.139351,14.078948,2.107224
66.034126,14.031783,3.056407
65.872963,13.965343,3.849825
65.676529,13.895326,7.049263
65.509583,13.819117,5.451097
65.374702,13.778496,4.255319
65.230759,13.724708,4.819517
65.159393,13.713673,5.318213
65.077469,13.705324,2.776554
65.018776,13.822442,4.546077
64.914505,14.015272,4.150941
64.863045,14.226131,2.816196
64.55423,14.373192,2.344691
64.276726,14.44367,1.707994
64.021057,14.513754,2.431907
63.809975,14.566151,3.035008
63.649605,14.700397,3.652923
63.601521,14.827244,6.496489
63.567921,15.084674,0.405952
63.390358,15.448137,1.454279
63.243931,15.639012,2.125126
63.008907,15.957367,3.066546
62.886333,16.264643,3.919877
62.823158,16.565908,6.060782
62.550201,16.815456,6.243368
62.309677,17.205299,4.440745
62.236126,17.657698,7.434168
61.933247,18.11659,8.271405
61.76165,18.586359,10.512458
61.664875,19.084682,7.643509
61.46315,19.526152,8.279326
61.448868,19.889755,6.243947
61.480381,20.346281,5.108655
61.333591,20.785082,6.514307
61.374783,21.301712,7.558339
61.468918,21.74387,8.41401
61.501324,22.28899,10.226055
61.750156,22.763386,5.199148
61.80349,23.192638,7.609046
61.978386,23.817421,7.168596
62.221813,24.336996,5.537215
62.379448,24.863831,5.082071
62.659901,25.353134,8.183075
62.655502,25.724184,7.270725
62.786545,26.349922,8.930162
63.046268,26.840153,5.530084
63.205627,27.356276,6.214763
63.38916,27.838955,4.79274
63.57658,28.24934,7.162486
63.760918,28.635126,5.308235
63.824612,29.148502,8.145046
63.973049,29.561438,6.228476
64.232445,29.976139,7.653749
64.394417,30.367399,10.251978
64.544731,30.782349,9.818493
64.657661,31.083553,9.26244
64.957199,31.413876,13.223724
65.348999,31.476017,10.39639
65.727188,31.945711,10.320044
66.1231,32.26902,9.877978
66.584175,32.55265,10.362233
66.928963,32.803661,12.175552
67.303955,33.059723,10.653549
67.640678,33.307415,10.869328
67.954285,33.513042,10.589909
68.2099,33.683258,8.081534
68.49369,33.886368,13.277354
68.757576,34.040012,13.584427
68.977226,34.239994,10.238984
69.176285,34.431175,11.616986
69.30249,34.534676,12.352291
69.493149,34.745724,8.279461
69.587814,34.901173,8.39074
69.639473,35.028397,9.504079
69.760597,35.237122,8.312813
69.875397,35.431686,7.270607
69.92804,35.619854,9.747581
69.756317,35.732559,10.059026
69.374474,35.936069,9.172445
68.99649,36.330597,9.446876
68.703323,36.841156,10.529698
68.393738,37.125248,9.088542
68.124779,37.541225,7.784364
67.869926,37.933479,9.033758
67.611038,38.254642,8.102311
